#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Aula Optica 

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   E0           9,400        4,600        1,300
 Rec id and loc     [m] :   17           5,750        7,600        1,200

 17       13,7646

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  OMNI.SD0
   Dir. Index (DI) [dB] :       0,0      0,0      0,0      0,0      0,0      0,0      0,0      0,0
 Level
   On axis 1m      [dB] :      48,1     57,1     60,8     61,7     63,4     64,6     64,6     48,2
   Total power     [dB] :      59,0     68,0     71,7     72,6     74,3     75,5     75,5     59,1
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      50
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,10     0,30     0,63     1,07     2,28     6,83    24,23    83,90      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K SPL8K SPL16K
#DATA
d	     0,0000	 0	197,43	 88,48	  34,6	  43,6	  47,3	  48,2	  49,9	  51,0	  50,6	  33,0
s	     1,8047	 1	197,96	117,58	  32,9	  42,0	  45,7	  46,6	  48,2	  49,4	  48,9	  31,1
*	    40,2249	 1	238,79	 95,58	 -13,7	  -4,6	  -0,9	  -0,1	   1,5	   2,4	   0,9	 -20,3
*	    38,4097	 1	223,48	 95,62	 -12,5	  -3,4	   0,3	   1,1	   2,7	   3,6	   2,2	 -18,8
*	    41,9328	 1	209,66	 95,32	 -14,1	  -4,9	  -1,3	  -0,5	   1,1	   2,0	   0,5	 -20,9
*	    25,1727	 1	240,18	 97,90	  -5,1	   4,1	   7,7	   8,6	  10,2	  11,2	  10,1	  -9,8
*	    22,3113	 1	219,39	 97,84	  -2,2	   7,0	  10,7	  11,5	  13,1	  14,1	  13,1	  -6,5
*	    27,1480	 1	202,02	 97,01	  -5,3	   3,8	   7,5	   8,3	  10,0	  10,9	   9,8	 -10,2
*	    12,5045	 1	243,14	102,82	   4,9	  14,1	  17,8	  18,6	  20,3	  21,3	  20,6	   1,9
*	     7,5710	 1	211,07	102,14	  13,8	  23,0	  26,7	  27,5	  29,2	  30,3	  29,6	  11,3
*	    15,0372	 1	189,15	 99,54	   5,1	  14,3	  18,0	  18,8	  20,5	  21,5	  20,7	   1,8
*	     5,4784	 1	254,05	118,62	  13,8	  23,0	  26,7	  27,5	  29,2	  30,3	  29,7	  11,6
*	     2,1969	 1	187,92	111,91	  18,1	  27,3	  31,0	  31,8	  33,5	  34,6	  34,1	  16,3
*	    11,3976	 1	166,87	102,68	   7,0	  16,2	  19,9	  20,7	  22,3	  23,4	  22,7	   4,1
*	     8,3824	 1	 15,84	137,65	  14,3	  23,5	  27,2	  28,0	  29,7	  30,8	  30,1	  11,8
*	     8,0287	 1	123,67	117,86	  10,8	  20,0	  23,6	  24,5	  26,2	  27,2	  26,6	   8,3
*	    16,8967	 1	135,48	103,88	   0,7	   9,9	  13,6	  14,4	  16,0	  17,1	  16,2	  -2,9
*	    22,2698	 1	 44,47	108,23	  -1,7	   7,4	  11,1	  11,9	  13,6	  14,6	  13,6	  -6,0
*	    21,5268	 1	 85,36	106,49	  -2,1	   7,1	  10,8	  11,6	  13,3	  14,3	  13,3	  -6,3
*	    27,8733	 1	108,64	101,76	  -7,1	   2,0	   5,7	   6,6	   8,2	   9,1	   8,0	 -12,1
