#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Aula Optica 

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   E0           9,400        4,600        1,300
 Rec id and loc     [m] :   06          13,000        1,600        1,200

 06       13,6524

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  OMNI.SD0
   Dir. Index (DI) [dB] :       0,0      0,0      0,0      0,0      0,0      0,0      0,0      0,0
 Level
   On axis 1m      [dB] :      48,1     57,1     60,8     61,7     63,4     64,6     64,6     48,2
   Total power     [dB] :      59,0     68,0     71,7     72,6     74,3     75,5     75,5     59,1
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      50
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,10     0,30     0,63     1,07     2,28     6,83    24,23    83,90      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K SPL8K SPL16K
#DATA
d	     0,0000	 0	 63,78	 89,19	  34,7	  43,7	  47,4	  48,3	  49,9	  51,0	  50,7	  33,1
s	     1,8178	 1	 63,67	118,50	  32,9	  42,1	  45,8	  46,6	  48,3	  49,4	  49,0	  31,2
*	    30,4123	 1	345,54	 99,36	  -8,7	   0,4	   4,1	   4,9	   6,6	   7,5	   6,3	 -14,0
*	    21,1546	 1	330,18	103,85	  -2,2	   7,0	  10,7	  11,5	  13,1	  14,1	  13,2	  -6,3
*	    17,7370	 1	294,40	109,85	   1,9	  11,0	  14,7	  15,6	  17,2	  18,2	  17,4	  -1,8
*	    21,5270	 1	  9,02	100,59	  -2,8	   6,4	  10,1	  10,9	  12,5	  13,6	  12,6	  -7,0
*	     9,7877	 1	  6,82	108,51	   7,8	  16,9	  20,6	  21,5	  23,1	  24,2	  23,5	   5,0
*	     4,2787	 1	348,23	147,04	  19,1	  28,3	  32,0	  32,8	  34,5	  35,6	  35,1	  17,1
*	    18,4013	 1	 33,41	100,05	   0,6	   9,8	  13,5	  14,3	  16,0	  17,0	  16,1	  -3,2
*	     5,0574	 1	 47,32	105,57	  16,1	  25,3	  29,0	  29,8	  31,5	  32,6	  32,1	  14,0
*	     2,9264	 1	 86,21	114,70	  16,7	  25,9	  29,6	  30,5	  32,1	  33,3	  32,8	  14,9
*	    23,3312	 1	 51,85	 98,46	  -2,6	   6,6	  10,3	  11,1	  12,8	  13,8	  12,7	  -7,0
*	    12,2810	 1	 68,35	100,87	   8,6	  17,8	  21,5	  22,3	  24,0	  25,0	  24,3	   5,6
*	    11,6442	 1	 94,30	102,80	   6,9	  16,1	  19,7	  20,6	  22,2	  23,3	  22,6	   3,9
*	    34,5708	 1	 63,91	 96,93	 -10,0	  -0,9	   2,8	   3,6	   5,2	   6,2	   4,8	 -15,9
*	    27,0234	 1	 78,42	 98,01	  -5,4	   3,8	   7,5	   8,3	   9,9	  10,9	   9,8	 -10,2
*	    26,1957	 1	 96,87	 98,64	  -5,4	   3,8	   7,4	   8,3	   9,9	  10,9	   9,8	 -10,2
*	    48,5178	 1	 71,76	 95,75	 -17,1	  -7,9	  -4,3	  -3,5	  -1,9	  -1,0	  -2,7	 -24,7
*	    42,9064	 1	 83,99	 96,29	 -14,6	  -5,5	  -1,8	  -1,0	   0,6	   1,5	  -0,1	 -21,5
*	    42,1422	 1	 98,13	 96,57	 -14,5	  -5,3	  -1,7	  -0,8	   0,8	   1,6	   0,1	 -21,2
s	     2,3991	 1	 63,91	 58,67	  31,1	  40,2	  43,8	  44,4	  46,0	  47,9	  47,8	  29,3
*	    33,5766	 1	287,80	 75,53	  -6,6	   3,3	   7,1	   7,9	   9,5	  11,2	  10,3	  -8,6
*	    34,9485	 1	312,33	 77,26	  -7,8	   2,1	   6,0	   6,7	   8,3	  10,0	   9,1	  -9,9
*	    41,3080	 1	329,24	 79,82	 -11,2	  -1,4	   2,5	   3,2	   4,9	   6,5	   5,4	 -14,2
*	    18,0228	 1	291,59	 64,32	   4,8	  14,7	  18,5	  19,3	  20,9	  22,7	  22,2	   4,7
*	    20,3949	 1	329,82	 71,50	   1,6	  11,5	  15,3	  16,1	  17,8	  19,5	  19,0	   1,2
*	    28,8931	 1	346,40	 77,58	  -4,6	   5,2	   9,1	   9,9	  11,5	  13,2	  12,4	  -6,0
*	     5,2146	 1	339,12	 19,62	  20,4	  30,3	  34,2	  35,0	  36,6	  38,5	  38,4	  22,0
*	     9,0199	 1	  8,29	 65,56	  11,8	  21,7	  25,6	  26,4	  28,0	  29,9	  29,6	  12,9
*	    19,8365	 1	 10,74	 76,31	   1,7	  11,6	  15,5	  16,2	  17,9	  19,6	  19,1	   1,4
*	     4,0536	 1	 93,69	 60,10	  18,2	  28,1	  32,0	  32,8	  34,4	  36,3	  36,2	  19,9
*	     4,3675	 1	 51,28	 70,42	  20,3	  30,2	  34,1	  34,8	  36,5	  38,4	  38,3	  22,0
*	    16,5288	 1	 36,08	 77,48	   5,6	  15,5	  19,4	  20,1	  21,8	  23,6	  23,1	   5,7
*	    12,5385	 1	 98,88	 74,87	   8,8	  18,7	  22,5	  23,3	  25,0	  26,8	  26,4	   9,4
*	    11,7604	 1	 72,18	 77,01	  12,2	  22,1	  26,0	  26,7	  28,4	  30,2	  29,9	  12,9
*	    21,6184	 1	 54,88	 79,92	   2,1	  12,0	  15,9	  16,6	  18,3	  20,0	  19,4	   1,6
*	    26,5181	 1	100,50	 80,10	  -2,6	   7,3	  11,2	  11,9	  13,6	  15,3	  14,6	  -3,7
*	    26,4524	 1	 81,80	 80,81	  -1,9	   8,0	  11,9	  12,6	  14,3	  16,0	  15,3	  -3,0
*	    33,1338	 1	 66,89	 82,07	  -6,0	   3,9	   7,7	   8,5	  10,1	  11,8	  10,9	  -7,9
*	    42,0770	 1	101,29	 82,72	 -11,3	  -1,5	   2,4	   3,2	   4,8	   6,4	   5,3	 -14,4
*	    42,2126	 1	 87,04	 83,04	 -11,2	  -1,3	   2,6	   3,3	   4,9	   6,5	   5,4	 -14,2
*	    47,1834	 1	 74,61	 83,66	 -13,3	  -3,5	   0,4	   1,1	   2,7	   4,3	   3,1	 -17,0
s	     4,7714	 1	158,88	 89,26	  30,9	  40,4	  44,2	  45,1	  46,7	  47,7	  47,6	  29,5
*	     7,1236	 1	184,78	137,07	   9,9	  19,4	  23,3	  24,1	  25,8	  26,7	  26,5	   8,3
s	     6,1560	 2	159,06	111,73	  29,8	  39,5	  43,3	  44,2	  45,8	  46,8	  46,6	  28,4
s	     6,6133	 2	158,69	 65,53	  28,1	  37,7	  41,5	  42,0	  43,6	  45,4	  45,5	  26,6
s	     6,9537	 2	 63,55	138,93	  28,7	  37,9	  41,6	  42,1	  43,7	  45,6	  45,4	  26,4
s	     7,3937	 2	 64,02	 40,85	  29,0	  38,4	  42,1	  42,7	  44,4	  46,2	  46,0	  27,7
*	    39,5030	 1	111,15	 81,49	 -20,4	 -11,4	  -7,6	  -6,8	  -5,2	  -4,5	  -4,8	 -24,2
*	    35,7324	 1	111,73	 80,82	 -18,5	  -9,5	  -5,7	  -4,8	  -3,3	  -2,6	  -2,7	 -21,8
*	    32,0516	 1	112,40	 80,04	 -16,5	  -7,5	  -3,7	  -2,8	  -1,2	  -0,5	  -0,6	 -19,3
*	    18,8081	 1	116,77	 75,16	  -7,7	   1,3	   5,1	   6,0	   7,6	   8,4	   8,7	  -8,9
*	    16,0786	 1	118,60	 73,18	  -5,5	   3,6	   7,3	   8,2	   9,8	  10,7	  11,0	  -6,3
*	    13,6865	 1	121,01	 70,68	  -3,3	   5,7	   9,5	  10,4	  12,0	  12,9	  13,3	  -3,9
*	    11,6833	 1	124,32	 67,42	  -1,3	   7,7	  11,5	  12,4	  14,0	  14,9	  15,4	  -1,6
*	    10,1141	 1	129,07	 63,11	   0,6	   9,6	  13,4	  14,3	  15,9	  16,8	  17,3	   0,5
*	     9,0269	 1	136,33	 57,39	   2,3	  11,4	  15,2	  16,0	  17,7	  18,6	  19,1	   2,4
*	     8,4969	 1	148,24	 50,15	   3,8	  12,9	  16,6	  17,5	  19,1	  20,1	  20,6	   3,9
*	     9,6519	 1	197,85	 39,99	   4,2	  13,2	  17,0	  17,9	  19,5	  20,4	  20,9	   4,2
*	    11,5244	 1	225,28	 44,41	   2,2	  11,3	  15,0	  15,9	  17,5	  18,4	  18,9	   2,0
*	    14,1080	 1	242,85	 51,83	  -0,8	   8,3	  12,1	  12,9	  14,5	  15,4	  15,8	  -1,3
*	    17,1743	 1	253,17	 58,55	  -4,0	   5,0	   8,8	   9,7	  11,3	  12,1	  12,5	  -5,0
*	    27,8404	 1	266,88	 70,66	 -12,9	  -3,9	  -0,1	   0,8	   2,3	   3,1	   3,2	 -15,2
*	    31,6518	 1	269,11	 72,98	 -15,4	  -6,4	  -2,6	  -1,8	  -0,2	   0,6	   0,5	 -18,2
*	    35,5352	 1	270,83	 74,81	 -17,8	  -8,7	  -5,0	  -4,1	  -2,5	  -1,8	  -2,0	 -21,0
*	    11,0416	 1	215,28	124,65	   3,8	  13,0	  16,8	  20,3	  22,8	  23,7	  23,1	   4,5
*	    12,3320	 1	226,91	121,78	   2,2	  11,4	  15,3	  18,8	  21,3	  22,2	  21,5	   2,8
