#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Aula Optica 

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   A0           0,400        0,600        1,300
 Rec id and loc     [m] :   01           1,000        1,600        1,200

 01        3,4092

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  OMNI.SD0
   Dir. Index (DI) [dB] :       0,0      0,0      0,0      0,0      0,0      0,0      0,0      0,0
 Level
   On axis 1m      [dB] :      54,1     63,1     66,8     67,7     69,4     70,6     70,6     54,2
   Total power     [dB] :      65,0     74,0     77,7     78,6     80,3     81,5     81,5     65,1
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      50
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,10     0,30     0,63     1,07     2,28     6,83    24,23    83,90      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K SPL8K SPL16K
#DATA
d	     0,0000	 0	238,93	 83,41	  52,7	  61,7	  65,4	  66,3	  68,0	  69,2	  69,1	  52,4
s	     1,6104	 1	215,43	 85,53	  48,2	  57,7	  61,5	  62,4	  64,1	  65,1	  65,4	  48,5
*	    44,6067	 1	 97,40	 93,82	 -12,4	  -2,9	   0,9	   1,8	   3,4	   4,1	   3,2	 -17,4
*	    23,2452	 1	104,09	 95,41	   3,0	  12,5	  16,4	  17,3	  18,9	  19,8	  19,4	   0,7
*	     3,7828	 1	164,20	104,14	  37,3	  46,8	  50,6	  51,5	  53,2	  54,2	  54,4	  37,3
*	    36,8974	 1	 98,97	 82,57	 -19,4	 -10,2	  -6,6	  -5,7	  -4,1	  -3,1	  -0,3	 -18,6
*	    36,5262	 1	 99,00	 88,16	 -19,2	 -10,0	  -6,3	  -5,5	  -3,9	  -2,9	  -0,0	 -18,3
*	    33,2863	 1	 99,95	 81,56	 -17,0	  -7,8	  -4,1	  -3,3	  -1,6	  -0,6	   2,3	 -15,6
*	    32,8776	 1	 99,98	 87,75	 -16,7	  -7,5	  -3,8	  -3,0	  -1,3	  -0,3	   2,6	 -15,3
*	    29,6917	 1	101,16	 80,33	 -14,3	  -5,1	  -1,4	  -0,6	   1,1	   2,1	   5,1	 -12,5
*	    29,2374	 1	101,21	 87,24	 -13,9	  -4,7	  -1,0	  -0,2	   1,4	   2,5	   5,5	 -12,1
*	    26,1198	 1	102,69	 78,78	 -11,3	  -2,1	   1,6	   2,4	   4,1	   5,1	   8,3	  -9,1
*	    25,6086	 1	102,76	 86,59	 -10,8	  -1,6	   2,1	   2,9	   4,5	   5,6	   8,8	  -8,5
*	    22,5806	 1	104,72	 76,78	  -7,9	   1,3	   4,9	   5,8	   7,4	   8,5	  11,7	  -5,3
*	    21,9968	 1	104,81	 85,73	  -7,3	   1,9	   5,6	   6,4	   8,0	   9,1	  12,4	  -4,6
*	    19,0903	 1	107,49	 74,13	  -4,1	   5,0	   8,7	   9,6	  11,2	  12,3	  15,7	  -1,0
*	    18,4111	 1	107,60	 84,58	  -3,3	   5,9	   9,6	  10,4	  12,1	  13,2	  16,5	  -0,1
*	    15,6773	 1	111,48	 70,50	   0,2	   9,4	  13,1	  13,9	  15,6	  16,7	  20,1	   3,7
*	    14,8683	 1	111,65	 82,95	   1,4	  10,5	  14,2	  15,1	  16,7	  17,9	  21,3	   5,0
*	    12,3950	 1	117,63	 65,36	   5,1	  14,3	  18,0	  18,9	  20,5	  21,7	  25,2	   9,1
*	    11,4030	 1	117,91	 80,51	   6,9	  16,1	  19,8	  20,6	  22,3	  23,4	  27,0	  11,0
*	     9,3494	 1	128,05	 58,07	  10,7	  19,9	  23,6	  24,4	  26,1	  27,3	  30,9	  15,0
*	     8,0937	 1	128,53	 76,73	  13,6	  22,7	  26,4	  27,3	  29,0	  30,1	  33,8	  18,0
*	     6,7529	 1	147,15	 49,06	  16,6	  25,7	  29,4	  30,3	  32,0	  33,1	  36,8	  21,2
*	     5,1375	 1	148,04	 71,24	  21,3	  30,4	  34,1	  35,0	  36,7	  37,9	  41,5	  26,1
s	     1,9694	 2	220,50	 85,61	  46,6	  56,6	  60,6	  61,5	  63,1	  64,1	  64,6	  47,8
