#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Aula Optica 

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   E0           9,400        4,600        1,300
 Rec id and loc     [m] :   20          13,000        7,600        1,200

 20       13,6524

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  OMNI.SD0
   Dir. Index (DI) [dB] :       0,0      0,0      0,0      0,0      0,0      0,0      0,0      0,0
 Level
   On axis 1m      [dB] :      48,1     57,1     60,8     61,7     63,4     64,6     64,6     48,2
   Total power     [dB] :      59,0     68,0     71,7     72,6     74,3     75,5     75,5     59,1
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      50
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,10     0,30     0,63     1,07     2,28     6,83    24,23    83,90      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K SPL8K SPL16K
#DATA
d	     0,0000	 0	115,32	 89,20	  34,7	  43,7	  47,4	  48,3	  49,9	  51,0	  50,7	  33,1
s	     1,8178	 1	115,43	118,50	  32,9	  42,1	  45,8	  46,6	  48,3	  49,4	  49,0	  31,2
*	    19,6594	 1	261,42	109,04	   0,5	   9,7	  13,3	  14,2	  15,8	  16,8	  15,9	  -3,5
*	    19,3354	 1	218,09	105,88	  -0,4	   8,7	  12,4	  13,3	  14,9	  15,9	  15,0	  -4,3
*	    26,2151	 1	196,23	100,71	  -6,1	   3,1	   6,8	   7,6	   9,2	  10,2	   9,1	 -10,8
*	     6,3953	 1	296,15	150,48	  17,6	  26,8	  30,5	  31,3	  33,0	  34,1	  33,5	  15,3
*	     6,7300	 1	175,40	116,00	  12,0	  21,2	  24,8	  25,7	  27,3	  28,5	  27,9	   9,6
*	    15,9615	 1	169,10	102,83	   1,7	  10,8	  14,5	  15,4	  17,0	  18,1	  17,2	  -1,8
*	     5,7494	 1	 62,79	116,77	  13,1	  22,3	  26,0	  26,8	  28,5	  29,6	  29,0	  10,9
*	     2,2240	 1	119,21	109,90	  19,3	  28,4	  32,1	  33,0	  34,6	  35,8	  35,3	  17,5
*	    11,6462	 1	139,54	102,00	   7,6	  16,7	  20,4	  21,3	  22,9	  24,0	  23,3	   4,6
*	    14,2451	 1	 68,72	103,27	   3,4	  12,6	  16,2	  17,1	  18,7	  19,8	  19,0	   0,1
*	    10,1808	 1	 98,43	102,19	  10,1	  19,3	  23,0	  23,8	  25,5	  26,5	  25,9	   7,3
*	    17,2633	 1	118,94	 99,55	   3,0	  12,2	  15,9	  16,7	  18,4	  19,4	  18,5	  -0,6
*	    27,6739	 1	 70,47	 98,82	  -6,7	   2,4	   6,1	   6,9	   8,6	   9,5	   8,4	 -11,7
*	    25,3570	 1	 90,28	 98,52	  -4,5	   4,6	   8,3	   9,2	  10,8	  11,8	  10,7	  -9,2
*	    30,0878	 1	106,78	 97,50	  -7,3	   1,8	   5,5	   6,3	   8,0	   8,9	   7,7	 -12,6
*	    42,9870	 1	 71,32	 96,66	 -15,0	  -5,9	  -2,2	  -1,4	   0,2	   1,1	  -0,5	 -21,9
*	    41,4947	 1	 86,10	 96,55	 -14,1	  -4,9	  -1,3	  -0,4	   1,2	   2,0	   0,5	 -20,8
*	    45,0176	 1	 99,39	 96,07	 -15,6	  -6,4	  -2,7	  -1,9	  -0,3	   0,5	  -1,1	 -22,7
s	     2,3991	 1	115,20	 58,67	  31,1	  40,2	  43,8	  44,4	  46,0	  47,9	  47,8	  29,3
*	    39,7502	 1	212,56	 79,35	 -10,5	  -0,6	   3,3	   4,0	   5,6	   7,3	   6,2	 -13,2
