#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Aula Optica 

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   E0           9,400        4,600        1,300
 Rec id and loc     [m] :   12          10,500        4,600        1,200

 12        3,2172

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  OMNI.SD0
   Dir. Index (DI) [dB] :       0,0      0,0      0,0      0,0      0,0      0,0      0,0      0,0
 Level
   On axis 1m      [dB] :      48,1     57,1     60,8     61,7     63,4     64,6     64,6     48,2
   Total power     [dB] :      59,0     68,0     71,7     72,6     74,3     75,5     75,5     59,1
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      50
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,10     0,30     0,63     1,07     2,28     6,83    24,23    83,90      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K SPL8K SPL16K
#DATA
d	     0,0000	 0	 89,40	 85,41	  47,2	  56,2	  59,9	  60,8	  62,5	  63,7	  63,6	  46,9
s	     4,7383	 1	 89,38	156,85	  38,7	  47,9	  51,6	  52,4	  54,1	  55,3	  55,0	  37,9
*	    39,6164	 1	299,04	 99,53	  -7,9	   1,2	   4,9	   5,7	   7,3	   8,3	   7,1	 -13,1
*	    34,4792	 1	274,13	101,08	  -4,6	   4,6	   8,3	   9,1	  10,7	  11,7	  10,7	  -9,1
*	    36,3935	 1	246,69	100,45	  -5,9	   3,3	   7,0	   7,8	   9,4	  10,4	   9,3	 -10,6
*	    26,5806	 1	318,13	104,32	   1,5	  10,7	  14,4	  15,2	  16,9	  17,9	  17,1	  -2,0
*	    18,5111	 1	280,45	111,41	   9,9	  19,1	  22,8	  23,7	  25,3	  26,4	  25,8	   7,4
*	    21,7131	 1	230,40	107,78	   6,2	  15,4	  19,1	  19,9	  21,6	  22,7	  22,0	   3,3
*	    19,1770	 1	356,96	108,73	   8,9	  18,1	  21,8	  22,6	  24,3	  25,4	  24,7	   6,3
*	     6,1811	 1	354,27	151,00	  31,8	  41,0	  44,7	  45,5	  47,2	  48,4	  48,1	  30,9
*	    12,1621	 1	178,58	118,56	  18,7	  27,9	  31,6	  32,4	  34,1	  35,2	  34,8	  17,0
*	    22,6066	 1	 36,29	105,17	   5,2	  14,4	  18,1	  18,9	  20,6	  21,6	  20,9	   2,2
*	    12,6264	 1	 74,39	112,93	  18,3	  27,4	  31,1	  32,0	  33,6	  34,8	  34,3	  16,5
*	    16,7790	 1	125,51	108,93	  12,0	  21,2	  24,9	  25,7	  27,4	  28,5	  27,9	   9,7
*	    34,0460	 1	 55,79	100,63	  -4,3	   4,9	   8,5	   9,4	  11,0	  12,0	  11,0	  -8,8
*	    27,9918	 1	 80,94	102,38	   0,4	   9,5	  13,2	  14,1	  15,7	  16,7	  15,9	  -3,3
*	    30,2742	 1	108,73	101,65	  -1,5	   7,7	  11,4	  12,2	  13,8	  14,8	  13,9	  -5,5
*	    48,4613	 1	 65,17	 97,92	 -12,9	  -3,7	  -0,0	   0,8	   2,4	   3,3	   1,9	 -19,1
*	    44,2946	 1	 83,15	 98,53	 -10,7	  -1,5	   2,2	   3,0	   4,6	   5,6	   4,3	 -16,4
*	    45,8187	 1	102,02	 98,30	 -11,5	  -2,3	   1,4	   2,2	   3,8	   4,7	   3,4	 -17,4
s	     5,8169	 1	 89,41	 21,38	  36,0	  45,2	  48,8	  49,4	  51,0	  53,0	  53,1	  35,1
*	    52,1772	 1	252,57	 79,82	 -11,5	  -1,6	   2,2	   3,0	   4,6	   6,2	   5,1	 -14,5
*	    50,1478	 1	271,26	 79,38	 -10,5	  -0,6	   3,2	   4,0	   5,6	   7,2	   6,2	 -13,3
*	    53,1324	 1	289,57	 80,01	 -11,9	  -2,1	   1,8	   2,6	   4,2	   5,8	   4,6	 -15,1
