#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Aula Optica 

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   E0           9,400        4,600        1,300
 Rec id and loc     [m] :   10           5,750        4,600        1,200

 10       10,6353

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  OMNI.SD0
   Dir. Index (DI) [dB] :       0,0      0,0      0,0      0,0      0,0      0,0      0,0      0,0
 Level
   On axis 1m      [dB] :      48,1     57,1     60,8     61,7     63,4     64,6     64,6     48,2
   Total power     [dB] :      59,0     68,0     71,7     72,6     74,3     75,5     75,5     59,1
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      50
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,10     0,30     0,63     1,07     2,28     6,83    24,23    83,90      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K SPL8K SPL16K
#DATA
d	     0,0000	 0	268,79	 87,23	  36,8	  45,8	  49,5	  50,4	  52,1	  53,2	  53,0	  35,6
s	     2,2507	 1	268,81	123,20	  34,5	  43,7	  47,4	  48,2	  49,9	  51,1	  50,7	  33,1
*	    44,8291	 1	286,25	 94,98	 -14,3	  -5,2	  -1,5	  -0,7	   0,9	   1,8	   0,3	 -21,0
*	    40,7107	 1	271,40	 95,28	 -12,2	  -3,0	   0,7	   1,5	   3,1	   4,0	   2,6	 -18,4
*	    42,0550	 1	255,94	 95,21	 -12,9	  -3,8	  -0,1	   0,7	   2,3	   3,2	   1,8	 -19,3
*	    30,3642	 1	292,64	 96,93	  -6,2	   2,9	   6,6	   7,4	   9,1	  10,0	   8,9	 -11,1
*	    24,4202	 1	273,05	 97,67	  -1,6	   7,6	  11,2	  12,1	  13,7	  14,7	  13,7	  -5,8
*	    26,4480	 1	251,98	 97,47	  -3,4	   5,8	   9,5	  10,3	  12,0	  13,0	  11,9	  -7,8
*	    18,7975	 1	304,49	100,26	   2,4	  11,6	  15,3	  16,1	  17,7	  18,8	  18,0	  -1,1
*	     9,2995	 1	276,61	102,71	  15,0	  24,2	  27,9	  28,7	  30,4	  31,5	  30,9	  12,7
*	    12,9668	 1	243,81	101,91	   8,9	  18,1	  21,8	  22,6	  24,3	  25,3	  24,7	   6,2
*	    14,0983	 1	329,32	105,53	   6,3	  15,5	  19,2	  20,0	  21,7	  22,7	  22,0	   3,4
*	     2,9884	 1	289,85	118,95	  21,9	  31,0	  34,7	  35,6	  37,2	  38,4	  38,0	  20,4
*	     7,1942	 1	220,19	112,40	  14,8	  24,0	  27,7	  28,5	  30,2	  31,3	  30,8	  12,8
*	    18,3817	 1	 11,26	107,74	   2,7	  11,8	  15,5	  16,4	  18,0	  19,1	  18,2	  -0,7
*	     8,5357	 1	 46,03	134,46	  16,2	  25,4	  29,1	  29,9	  31,6	  32,7	  32,1	  14,0
*	    12,1646	 1	152,45	118,42	  10,1	  19,2	  22,9	  23,8	  25,4	  26,5	  25,9	   7,4
*	    29,6612	 1	 42,92	103,54	  -5,8	   3,4	   7,0	   7,9	   9,5	  10,5	   9,4	 -10,6
*	    23,5027	 1	 74,91	108,19	  -0,9	   8,3	  12,0	  12,8	  14,5	  15,5	  14,5	  -4,9
*	    25,5022	 1	115,34	106,51	  -2,6	   6,6	  10,3	  11,1	  12,8	  13,8	  12,7	  -6,9
s	     2,9431	 1	268,77	 50,33	  32,5	  41,6	  45,3	  45,8	  47,5	  49,4	  49,4	  31,0
*	    58,0839	 1	257,81	 82,47	 -16,8	  -7,0	  -3,1	  -2,4	  -0,8	   0,7	  -0,7	 -21,5
*	    56,4241	 1	269,99	 82,33	 -16,2	  -6,3	  -2,5	  -1,7	  -0,1	   1,4	   0,0	 -20,6
*	    58,8713	 1	282,05	 82,52	 -17,2	  -7,3	  -3,4	  -2,7	  -1,1	   0,4	  -1,1	 -21,9
*	    42,2997	 1	254,90	 80,86	  -9,9	   0,0	   3,9	   4,6	   6,2	   7,9	   6,8	 -12,6
*	    40,0900	 1	270,31	 80,59	  -8,7	   1,2	   5,1	   5,8	   7,4	   9,1	   8,1	 -11,1
*	    43,3314	 1	285,50	 80,97	 -10,4	  -0,5	   3,3	   4,1	   5,7	   7,3	   6,3	 -13,2
*	    27,2576	 1	250,00	 78,22	  -0,8	   9,1	  12,9	  13,7	  15,4	  17,1	  16,5	  -1,6
*	    23,9790	 1	270,88	 77,58	   1,9	  11,8	  15,7	  16,5	  18,1	  19,9	  19,3	   1,5
*	    28,7197	 1	291,25	 78,48	  -1,9	   8,0	  11,8	  12,6	  14,2	  16,0	  15,3	  -2,9
*	    14,6854	 1	240,17	 73,36	  10,0	  19,9	  23,7	  24,5	  26,2	  28,0	  27,7	  10,7
*	     9,0408	 1	272,14	 71,22	  18,7	  28,6	  32,5	  33,3	  34,9	  36,8	  36,6	  20,2
*	    16,8494	 1	302,34	 74,13	   7,5	  17,4	  21,3	  22,1	  23,7	  25,5	  25,1	   8,0
*	     9,5416	 1	214,74	 64,06	  14,8	  24,7	  28,6	  29,3	  31,0	  32,9	  32,7	  16,2
*	     3,0383	 1	277,23	 50,66	  25,0	  34,8	  38,7	  39,5	  41,2	  43,1	  43,1	  27,2
*	    12,0267	 1	327,96	 66,97	  11,8	  21,7	  25,5	  26,3	  28,0	  29,8	  29,6	  12,9
*	    14,3028	 1	157,87	 61,66	  10,3	  20,2	  24,0	  24,8	  26,5	  28,3	  28,0	  11,1
*	     8,6174	 1	 73,06	 34,50	  19,1	  28,9	  32,8	  33,6	  35,3	  37,1	  37,0	  20,6
*	    16,4841	 1	 16,25	 65,58	   7,8	  17,7	  21,5	  22,3	  24,0	  25,8	  25,4	   8,3
*	    26,6415	 1	122,67	 72,84	  -0,4	   9,5	  13,4	  14,1	  15,8	  17,5	  16,9	  -1,1
*	    23,3039	 1	 84,65	 69,63	   2,5	  12,3	  16,2	  17,0	  18,6	  20,4	  19,9	   2,1
*	    28,1260	 1	 49,58	 73,90	  -1,5	   8,4	  12,2	  13,0	  14,6	  16,4	  15,7	  -2,4
s	     8,1086	 2	268,83	144,24	  29,5	  38,8	  42,4	  42,9	  44,6	  46,5	  46,3	  27,5
s	     8,5912	 2	268,75	 32,36	  29,8	  39,2	  42,9	  43,5	  45,1	  47,1	  46,8	  28,7
s	    14,7122	 3	268,85	154,00	  27,2	  36,8	  40,5	  41,0	  42,6	  44,5	  44,1	  25,4
s	    15,7744	 3	268,73	 22,53	  25,3	  34,8	  38,5	  38,7	  40,3	  43,0	  42,9	  23,4
*	    16,9702	 1	191,24	105,73	   3,7	  13,2	  17,1	  18,0	  19,6	  20,5	  20,1	   1,2
s	    18,1948	 1	200,42	 89,00	  27,0	  36,5	  40,3	  41,2	  42,8	  43,7	  43,3	  24,3
*	    28,0807	 1	232,92	 83,49	   5,4	  14,9	  18,7	  19,6	  21,2	  22,0	  21,4	   1,5
*	    18,6905	 1	206,72	 81,14	  12,2	  21,7	  25,5	  26,4	  28,0	  28,9	  28,5	   9,5
*	    37,8438	 1	129,48	 77,37	 -17,8	  -8,8	  -5,0	  -4,2	  -2,6	  -1,9	  -2,0	 -21,0
*	    34,4838	 1	133,91	 76,18	 -15,9	  -6,9	  -3,1	  -2,3	  -0,7	   0,1	   0,0	 -18,7
*	    31,2984	 1	139,17	 74,89	 -14,0	  -5,0	  -1,2	  -0,3	   1,3	   2,0	   2,1	 -16,4
