#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Aula Optica 

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   A0           0,400        0,600        1,300
 Rec id and loc     [m] :   06          13,000        1,600        1,200

 06       36,8165

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  OMNI.SD0
   Dir. Index (DI) [dB] :       0,0      0,0      0,0      0,0      0,0      0,0      0,0      0,0
 Level
   On axis 1m      [dB] :      54,1     63,1     66,8     67,7     69,4     70,6     70,6     54,2
   Total power     [dB] :      65,0     74,0     77,7     78,6     80,3     81,5     81,5     65,1
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      50
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,10     0,30     0,63     1,07     2,28     6,83    24,23    83,90      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K SPL8K SPL16K
#DATA
d	     0,0000	 0	108,12	 89,99	  32,1	  41,0	  44,7	  45,6	  47,2	  48,2	  47,2	  27,6
s	     0,7121	 1	108,15	101,63	  31,2	  40,4	  44,1	  44,9	  46,5	  47,5	  46,5	  26,7
*	    35,7532	 1	345,54	 99,36	 -13,3	  -4,1	  -0,5	   0,3	   1,9	   2,7	   0,7	 -22,1
*	    25,7571	 1	330,18	103,85	  -7,4	   1,8	   5,5	   6,3	   7,9	   8,7	   7,0	 -15,0
*	    19,6567	 1	294,40	109,85	  -2,3	   6,9	  10,6	  11,4	  13,0	  13,8	  12,3	  -9,1
*	    26,3669	 1	  9,02	100,59	  -9,9	  -0,8	   2,9	   3,7	   5,3	   6,1	   4,4	 -17,6
*	    14,5763	 1	  6,82	108,51	  -1,6	   7,5	  11,2	  12,0	  13,6	  14,5	  13,1	  -7,8
*	     5,4998	 1	348,23	147,04	  11,8	  21,0	  24,7	  25,5	  27,1	  28,1	  26,9	   6,7
*	    20,9127	 1	 33,41	100,05	  -8,6	   0,5	   4,2	   5,0	   6,6	   7,5	   5,9	 -15,6
*	     9,2327	 1	 47,32	105,57	  -1,3	   7,8	  11,5	  12,3	  14,0	  14,9	  13,6	  -6,9
*	     1,6902	 1	 86,21	114,70	   5,6	  14,8	  18,5	  19,3	  20,9	  21,9	  20,9	   1,0
*	    19,1093	 1	 51,85	 98,46	  -8,8	   0,4	   4,0	   4,9	   6,5	   7,3	   5,8	 -15,6
*	     8,0688	 1	 68,35	100,87	  -3,0	   6,2	   9,9	  10,7	  12,3	  13,3	  12,0	  -8,4
*	     1,5077	 1	 94,30	102,80	   1,2	  10,3	  14,0	  14,9	  16,5	  17,5	  16,4	  -3,4
*	    20,2908	 1	 63,91	 96,93	  -9,4	  -0,3	   3,4	   4,2	   5,8	   6,7	   5,1	 -16,3
*	     9,2122	 1	 78,42	 98,01	  -3,6	   5,6	   9,3	  10,1	  11,7	  12,7	  11,4	  -9,1
*	     2,0621	 1	 96,87	 98,64	   1,4	  10,6	  14,3	  15,1	  16,8	  17,7	  16,7	  -3,2
*	     0,8729	 1	113,41	100,93	 -20,3	 -10,8	  -7,0	  -6,1	  -4,5	  -3,7	  -4,3	 -24,0
s	     0,9554	 1	108,09	 77,52	  29,6	  38,7	  42,3	  42,9	  44,5	  46,3	  45,6	  25,1
*	    35,6764	 1	287,80	 75,53	  -8,7	   1,1	   5,0	   5,7	   7,3	   8,8	   7,3	 -13,9
*	    39,2547	 1	312,33	 77,26	 -10,6	  -0,8	   3,1	   3,8	   5,4	   6,9	   5,2	 -16,2
*	    46,6132	 1	329,24	 79,82	 -14,0	  -4,2	  -0,3	   0,4	   2,0	   3,4	   1,6	 -20,5
*	    19,6852	 1	291,59	 64,32	   0,7	  10,6	  14,5	  15,2	  16,8	  18,4	  17,3	  -2,4
*	    24,8459	 1	329,82	 71,50	  -3,7	   6,2	  10,0	  10,8	  12,4	  14,0	  12,7	  -7,5
*	    34,1989	 1	346,40	 77,58	  -9,4	   0,4	   4,3	   5,0	   6,6	   8,1	   6,6	 -14,4
*	     5,8959	 1	339,12	 19,62	  13,6	  23,5	  27,3	  28,1	  29,7	  31,4	  30,7	  12,2
*	    13,5539	 1	  8,29	 65,56	   2,3	  12,2	  16,1	  16,8	  18,4	  20,1	  19,1	  -0,0
*	    24,6820	 1	 10,74	 76,31	  -5,9	   3,9	   7,8	   8,5	  10,1	  11,7	  10,5	  -9,7
*	     1,7560	 1	 93,69	 60,10	   8,6	  18,5	  22,4	  23,2	  24,8	  26,5	  25,9	   7,7
*	     8,1408	 1	 51,28	 70,42	   2,6	  12,5	  16,3	  17,1	  18,7	  20,4	  19,6	   0,9
*	    19,0967	 1	 36,08	 77,48	  -4,6	   5,3	   9,1	   9,9	  11,5	  13,1	  12,0	  -7,7
*	     1,3292	 1	 98,88	 74,87	   4,5	  14,4	  18,2	  19,0	  20,6	  22,4	  21,7	   3,6
*	     6,8244	 1	 72,18	 77,01	   0,9	  10,8	  14,7	  15,4	  17,1	  18,8	  18,0	  -0,6
*	    17,1097	 1	 54,88	 79,92	  -4,7	   5,2	   9,1	   9,8	  11,4	  13,0	  12,0	  -7,5
*	     1,5838	 1	100,50	 80,10	   5,0	  14,9	  18,7	  19,5	  21,1	  22,9	  22,2	   4,1
*	     7,6014	 1	 81,80	 80,81	   0,6	  10,5	  14,4	  15,1	  16,8	  18,4	  17,6	  -1,0
*	    17,9952	 1	 66,89	 82,07	  -5,1	   4,7	   8,6	   9,4	  11,0	  12,6	  11,5	  -8,1
*	     3,0604	 1	101,29	 82,72	   9,6	  19,5	  23,3	  24,1	  25,7	  27,4	  26,8	   8,5
*	    10,8723	 1	 87,04	 83,04	   0,9	  10,8	  14,6	  15,4	  17,0	  18,7	  17,8	  -1,2
*	    21,7926	 1	 74,61	 83,66	  -6,1	   3,8	   7,7	   8,4	  10,0	  11,6	  10,4	  -9,5
*	     1,0176	 1	111,83	 86,37	   7,7	  17,2	  21,0	  21,9	  23,5	  24,4	  23,7	   4,0
*	     4,0248	 1	109,81	 83,05	   4,2	  13,2	  17,0	  17,9	  19,5	  20,2	  20,3	   2,0
*	     2,7893	 1	110,20	 82,59	   2,7	  11,8	  15,6	  16,4	  18,0	  18,8	  18,9	   0,7
*	     2,1314	 1	110,64	 82,08	   0,5	   9,6	  13,3	  14,2	  15,8	  16,6	  16,7	  -1,5
*	     1,7705	 1	111,15	 81,49	  -1,5	   7,5	  11,3	  12,2	  13,8	  14,6	  14,7	  -3,4
*	     1,5647	 1	111,73	 80,82	  -3,1	   5,9	   9,7	  10,5	  12,1	  12,9	  13,1	  -5,1
*	     1,4482	 1	112,40	 80,04	  -4,4	   4,7	   8,4	   9,3	  10,9	  11,7	  11,8	  -6,3
s	     2,3232	 1	107,85	 90,02	  30,3	  39,8	  43,7	  44,5	  46,1	  47,0	  46,3	  26,4
*	    32,5862	 1	 72,94	 91,39	  -9,9	  -0,4	   3,4	   4,2	   5,8	   6,4	   4,9	 -17,6
*	    17,4379	 1	 86,49	 91,52	  -1,4	   8,1	  11,9	  12,8	  14,4	  15,1	  14,0	  -7,2
*	     5,1354	 1	102,29	 91,55	  15,9	  25,4	  29,2	  30,1	  31,7	  32,5	  31,7	  11,6
*	    26,8475	 1	 77,73	 86,27	 -18,8	  -9,6	  -6,0	  -5,1	  -3,6	  -2,7	  -0,5	 -20,8
*	    26,5937	 1	 77,73	 88,78	 -18,7	  -9,5	  -5,8	  -5,0	  -3,4	  -2,6	  -0,3	 -20,7
*	    24,2580	 1	 80,03	 86,21	 -17,4	  -8,2	  -4,6	  -3,7	  -2,2	  -1,3	   1,0	 -19,1
*	    23,9875	 1	 80,03	 88,75	 -17,2	  -8,1	  -4,4	  -3,6	  -2,0	  -1,2	   1,2	 -18,9
*	    21,7415	 1	 82,41	 86,13	 -15,9	  -6,7	  -3,1	  -2,3	  -0,7	   0,2	   2,6	 -17,3
*	    21,4514	 1	 82,41	 88,72	 -15,7	  -6,6	  -2,9	  -2,1	  -0,5	   0,4	   2,8	 -17,1
*	    19,3030	 1	 84,88	 86,06	 -14,3	  -5,1	  -1,5	  -0,6	   1,0	   1,8	   4,3	 -15,4
*	    18,9892	 1	 84,87	 88,70	 -14,1	  -4,9	  -1,3	  -0,4	   1,2	   2,0	   4,5	 -15,2
*	    16,9479	 1	 87,41	 86,01	 -12,6	  -3,4	   0,3	   1,1	   2,7	   3,6	   6,1	 -13,4
*	    16,6051	 1	 87,41	 88,68	 -12,3	  -3,1	   0,5	   1,3	   3,0	   3,8	   6,4	 -13,1
*	    14,6829	 1	 90,01	 85,95	 -10,7	  -1,5	   2,2	   3,0	   4,6	   5,5	   8,1	 -11,2
*	    14,3030	 1	 90,01	 88,65	 -10,3	  -1,2	   2,5	   3,3	   4,9	   5,8	   8,4	 -10,8
*	    12,5162	 1	 92,66	 85,90	  -8,5	   0,7	   4,3	   5,2	   6,8	   7,7	  10,3	  -8,8
*	    12,0875	 1	 92,67	 88,63	  -8,1	   1,1	   4,8	   5,6	   7,2	   8,1	  10,8	  -8,3
*	    10,4602	 1	 95,38	 85,87	  -6,1	   3,1	   6,8	   7,6	   9,2	  10,1	  12,8	  -6,1
*	     9,9638	 1	 95,38	 88,62	  -5,4	   3,7	   7,4	   8,2	   9,8	  10,8	  13,5	  -5,4
*	     8,5361	 1	 98,12	 85,84	  -3,2	   5,9	   9,6	  10,5	  12,1	  13,0	  15,7	  -3,0
*	     7,9398	 1	 98,12	 88,60	  -2,3	   6,9	  10,6	  11,4	  13,0	  14,0	  16,7	  -2,0
*	     6,7873	 1	100,89	 85,81	   0,1	   9,3	  13,0	  13,8	  15,4	  16,4	  19,2	   0,6
*	     6,0311	 1	100,89	 88,60	   1,8	  11,0	  14,7	  15,5	  17,1	  18,1	  20,9	   2,3
*	     2,5100	 1	102,51	 94,77	 -15,4	  -5,7	  -0,9	   0,2	   1,9	   2,8	   1,8	 -18,1
s	     2,9938	 2	107,88	100,98	  30,0	  39,6	  43,5	  44,3	  45,9	  46,8	  46,0	  26,1
s	     3,1044	 2	108,19	113,19	  28,9	  38,2	  41,8	  42,3	  43,9	  45,7	  45,0	  24,2
s	     3,2232	 2	107,82	 78,26	  28,9	  38,7	  42,5	  43,1	  44,7	  46,3	  45,9	  26,0
s	     3,3333	 2	108,06	 66,93	  29,4	  38,8	  42,5	  43,1	  44,7	  46,4	  45,7	  25,7
s	     5,2566	 3	107,91	111,97	  28,2	  38,2	  42,0	  42,6	  44,1	  45,8	  45,3	  25,2
