#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Aula Optica 

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   E0           9,400        4,600        1,300
 Rec id and loc     [m] :   01           1,000        1,600        1,200

 01       25,9818

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  OMNI.SD0
   Dir. Index (DI) [dB] :       0,0      0,0      0,0      0,0      0,0      0,0      0,0      0,0
 Level
   On axis 1m      [dB] :      48,1     57,1     60,8     61,7     63,4     64,6     64,6     48,2
   Total power     [dB] :      59,0     68,0     71,7     72,6     74,3     75,5     75,5     59,1
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      50
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,10     0,30     0,63     1,07     2,28     6,83    24,23    83,90      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K SPL8K SPL16K
#DATA
d	     0,0000	 0	 19,66	 90,02	  29,1	  38,1	  41,8	  42,7	  44,3	  45,3	  44,7	  25,9
s	     0,9995	 1	 19,12	106,31	  28,1	  37,3	  40,9	  41,8	  43,4	  44,5	  43,7	  24,9
*	    45,4232	 1	 22,29	 94,88	 -19,5	 -10,4	  -6,7	  -5,9	  -4,3	  -3,6	  -5,5	 -28,2
*	    40,2430	 1	 12,67	 94,81	 -17,3	  -8,1	  -4,5	  -3,7	  -2,1	  -1,3	  -3,1	 -25,4
*	    39,7384	 1	  2,15	 94,58	 -17,4	  -8,3	  -4,6	  -3,8	  -2,2	  -1,4	  -3,2	 -25,4
*	    31,1794	 1	 27,07	 95,77	 -12,7	  -3,6	   0,1	   0,9	   2,5	   3,4	   1,8	 -19,7
*	    24,2044	 1	 15,86	 95,85	  -8,3	   0,9	   4,6	   5,4	   7,0	   7,9	   6,5	 -14,3
*	    23,9102	 1	  3,07	 95,66	  -9,1	   0,1	   3,8	   4,6	   6,2	   7,1	   5,8	 -15,1
*	    19,6335	 1	 33,93	 96,98	  -6,0	   3,2	   6,9	   7,7	   9,3	  10,2	   9,0	 -11,5
*	     9,4090	 1	 20,75	 97,40	   5,6	  14,7	  18,4	  19,2	  20,9	  21,9	  20,9	   1,3
*	     9,9444	 1	  4,55	 97,36	   1,3	  10,5	  14,1	  15,0	  16,6	  17,6	  16,6	  -3,0
*	    13,9824	 1	 44,15	 98,60	  -4,0	   5,1	   8,8	   9,6	  11,3	  12,2	  11,1	  -8,8
