#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Aula Optica 

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   E0           9,400        4,600        1,300
 Rec id and loc     [m] :   19          10,500        7,600        1,200

 19        9,3115

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  OMNI.SD0
   Dir. Index (DI) [dB] :       0,0      0,0      0,0      0,0      0,0      0,0      0,0      0,0
 Level
   On axis 1m      [dB] :      48,1     57,1     60,8     61,7     63,4     64,6     64,6     48,2
   Total power     [dB] :      59,0     68,0     71,7     72,6     74,3     75,5     75,5     59,1
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      50
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,10     0,30     0,63     1,07     2,28     6,83    24,23    83,90      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K SPL8K SPL16K
#DATA
d	     0,0000	 0	141,78	 88,56	  38,0	  47,0	  50,7	  51,6	  53,3	  54,4	  54,2	  36,9
s	     2,5056	 1	142,15	128,39	  35,3	  44,4	  48,1	  49,0	  50,7	  51,8	  51,4	  34,0
*	    31,0123	 1	255,34	100,97	  -6,2	   3,0	   6,6	   7,5	   9,1	  10,1	   9,0	 -11,0
*	    29,8280	 1	228,45	100,34	  -5,6	   3,5	   7,2	   8,1	   9,7	  10,7	   9,6	 -10,3
*	    35,0778	 1	208,57	 98,42	  -8,9	   0,3	   3,9	   4,8	   6,4	   7,3	   6,1	 -14,2
*	    16,2444	 1	260,26	111,00	   6,3	  15,5	  19,2	  20,0	  21,7	  22,8	  22,0	   3,4
*	    14,6769	 1	212,26	107,24	   7,1	  16,3	  20,0	  20,8	  22,5	  23,6	  22,9	   4,3
*	    22,2844	 1	190,09	101,20	   0,1	   9,3	  13,0	  13,8	  15,5	  16,5	  15,6	  -3,6
*	     6,0595	 1	326,33	155,21	  22,5	  31,6	  35,3	  36,2	  37,8	  39,0	  38,5	  20,8
*	     3,7493	 1	163,35	117,32	  23,3	  32,5	  36,2	  37,1	  38,7	  39,9	  39,5	  21,9
