#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Aula Optica 

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   A0           0,400        0,600        1,300
 Rec id and loc     [m] :   14          15,500        4,600        1,200

 14       45,4996

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  OMNI.SD0
   Dir. Index (DI) [dB] :       0,0      0,0      0,0      0,0      0,0      0,0      0,0      0,0
 Level
   On axis 1m      [dB] :      54,1     63,1     66,8     67,7     69,4     70,6     70,6     54,2
   Total power     [dB] :      65,0     74,0     77,7     78,6     80,3     81,5     81,5     65,1
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      50
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,10     0,30     0,63     1,07     2,28     6,83    24,23    83,90      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K SPL8K SPL16K
#DATA
d	     0,0000	 0	104,44	 90,02	  30,2	  39,2	  42,9	  43,8	  45,4	  46,3	  45,1	  24,6
s	     0,5781	 1	104,46	 99,48	  29,4	  38,6	  42,3	  43,1	  44,7	  45,6	  44,4	  23,9
*	    16,5105	 1	344,89	109,02	  -4,3	   4,8	   8,5	   9,3	  10,9	  11,7	  10,1	 -11,9
*	     7,1090	 1	300,97	142,28	   8,0	  17,2	  20,9	  21,7	  23,3	  24,2	  22,8	   1,7
*	     8,9213	 1	195,91	115,68	   0,7	   9,9	  13,5	  14,4	  16,0	  16,8	  15,4	  -5,9
*	    10,6474	 1	 29,63	106,98	  -4,0	   5,2	   8,9	   9,7	  11,3	  12,2	  10,6	 -10,8
*	     2,0589	 1	 74,22	119,40	   3,9	  13,1	  16,8	  17,6	  19,2	  20,1	  18,8	  -1,8
*	     2,5112	 1	136,23	111,04	   0,6	   9,7	  13,4	  14,2	  15,9	  16,8	  15,5	  -5,2
*	     9,5524	 1	 53,59	101,61	  -6,8	   2,3	   6,0	   6,8	   8,4	   9,3	   7,8	 -13,5
*	     2,2137	 1	 81,97	103,89	  -2,9	   6,3	  10,0	  10,8	  12,4	  13,3	  12,0	  -8,6
*	     0,9042	 1	113,25	102,66	  -2,9	   6,2	   9,9	  10,7	  12,4	  13,3	  12,0	  -8,5
*	    10,7124	 1	 64,49	 98,36	  -8,9	   0,2	   3,9	   4,7	   6,3	   7,2	   5,7	 -15,8
*	     3,2522	 1	 84,10	 99,07	  -5,3	   3,8	   7,5	   8,3	   9,9	  10,8	   9,5	 -11,2
*	     0,5826	 1	104,59	 98,71	  -3,9	   5,3	   9,0	   9,8	  11,4	  12,3	  11,1	  -9,4
*	    13,6683	 1	 70,29	 96,47	 -10,3	  -1,1	   2,6	   3,4	   5,0	   5,8	   4,2	 -17,4
*	     5,3755	 1	 85,09	 96,78	  -5,7	   3,4	   7,1	   7,9	   9,5	  10,4	   9,0	 -11,9
*	     0,9831	 1	100,25	 96,62	  -2,1	   7,1	  10,8	  11,6	  13,2	  14,1	  12,9	  -7,7
s	     0,7765	 1	104,42	 79,87	  27,9	  37,0	  40,6	  41,1	  42,7	  44,4	  43,5	  22,3
*	    22,3066	 1	233,24	 70,57	  -4,8	   5,0	   8,9	   9,6	  11,2	  12,8	  11,3	  -9,4
*	    21,3047	 1	274,14	 66,41	  -2,7	   7,2	  11,0	  11,8	  13,3	  14,9	  13,5	  -7,1
*	    26,9266	 1	311,42	 71,92	  -6,6	   3,3	   7,1	   7,9	   9,5	  11,0	   9,4	 -11,7
*	     9,6052	 1	193,68	 60,32	   2,7	  12,5	  16,4	  17,1	  18,7	  20,4	  19,3	  -0,3
*	     7,0496	 1	292,88	 24,91	  10,1	  20,0	  23,9	  24,6	  26,2	  27,9	  26,9	   7,5
*	    15,2543	 1	347,95	 64,67	  -0,4	   9,5	  13,3	  14,1	  15,7	  17,3	  16,0	  -4,1
*	     3,3046	 1	139,00	 66,24	   2,7	  12,6	  16,4	  17,2	  18,8	  20,5	  19,5	   0,5
*	     2,0970	 1	 82,42	 56,13	   6,3	  16,2	  20,0	  20,8	  22,4	  24,1	  23,2	   4,3
*	     9,5504	 1	 34,79	 68,70	  -0,3	   9,6	  13,4	  14,2	  15,8	  17,4	  16,3	  -3,3
*	     1,4224	 1	116,57	 75,45	  -0,2	   9,7	  13,6	  14,3	  15,9	  17,6	  16,8	  -2,1
*	     1,9349	 1	 86,46	 73,78	   0,3	  10,1	  14,0	  14,8	  16,4	  18,1	  17,2	  -1,7
*	     8,4188	 1	 57,86	 76,09	  -3,2	   6,7	  10,5	  11,3	  12,9	  14,5	  13,5	  -6,0
*	     0,8557	 1	107,62	 80,09	  -0,8	   9,0	  12,9	  13,7	  15,3	  17,0	  16,1	  -2,7
*	     2,6502	 1	 87,59	 79,59	  -1,9	   8,0	  11,9	  12,6	  14,3	  15,9	  15,0	  -4,0
*	     9,3542	 1	 68,02	 80,31	  -5,2	   4,7	   8,6	   9,3	  10,9	  12,5	  11,5	  -8,1
*	     0,9295	 1	103,05	 82,62	   1,3	  11,1	  15,0	  15,8	  17,4	  19,1	  18,2	  -0,6
