#HEADER
CATT-Acoustic v8.0b    Copyright © CATT 1988-2003

 Project                : Aula Optica 

 GEOMETRICAL INFORMATION
 Src id and loc     [m] :   E0           9,400        4,600        1,300
 Rec id and loc     [m] :   03           5,750        1,600        1,200

 03       13,7646

 VARIABLE SOURCE DATA
 Directivity
   Type (library)       :  OMNI.SD0
   Dir. Index (DI) [dB] :       0,0      0,0      0,0      0,0      0,0      0,0      0,0      0,0
 Level
   On axis 1m      [dB] :      48,1     57,1     60,8     61,7     63,4     64,6     64,6     48,2
   Total power     [dB] :      59,0     68,0     71,7     72,6     74,3     75,5     75,5     59,1
   Auxiliary delay [ms] :       0,0

 VARIABLE AIR DATA
 Temperature       [°C] :      20
 Relative humidity  [%] :      50
 Density        [kg/m³] :       1,2
 Sound speed      [m/s] :     343
 Impedance      [Ns/m³] :     412
 Diss. coeff. [0.001/m] :      0,10     0,30     0,63     1,07     2,28     6,83    24,23    83,90      (estimated)

#DATAFIELDS
 TYPE DELAY ORDER AZIMUTH ELEVATION SPL125 SPL250 SPL500 SPL1K SPL2K SPL4K SPL8K SPL16K
#DATA
d	     0,0000	 0	340,85	 88,45	  34,6	  43,6	  47,3	  48,2	  49,9	  51,0	  50,6	  33,0
s	     1,8047	 1	340,31	117,54	  32,9	  42,0	  45,7	  46,6	  48,2	  49,4	  48,9	  31,1
*	    45,2848	 1	332,18	 95,06	 -15,7	  -6,5	  -2,9	  -2,0	  -0,4	   0,4	  -1,2	 -22,9
*	    39,1719	 1	319,61	 95,50	 -12,8	  -3,7	   0,0	   0,8	   2,4	   3,3	   1,9	 -19,2
*	    38,1988	 1	304,70	 95,70	 -12,6	  -3,4	   0,2	   1,0	   2,7	   3,5	   2,1	 -18,9
*	    31,8459	 1	340,99	 96,45	  -8,4	   0,7	   4,4	   5,2	   6,8	   7,8	   6,5	 -13,9
*	    23,5093	 1	326,27	 97,50	  -2,8	   6,3	  10,0	  10,8	  12,5	  13,5	  12,4	  -7,3
*	    22,4333	 1	306,62	 98,14	  -2,8	   6,3	  10,0	  10,8	  12,5	  13,5	  12,5	  -7,2
*	    21,7757	 1	354,44	 98,27	  -1,4	   7,7	  11,4	  12,3	  13,9	  14,9	  13,9	  -5,7
*	     9,5611	 1	338,57	100,87	  12,3	  21,4	  25,1	  26,0	  27,6	  28,7	  28,0	   9,6
*	     8,6358	 1	310,82	103,33	  10,0	  19,1	  22,8	  23,7	  25,3	  26,4	  25,8	   7,4
*	    18,8589	 1	 14,25	100,09	  -0,0	   9,1	  12,8	  13,7	  15,3	  16,3	  15,4	  -3,9
*	     5,6641	 1	  3,89	105,94	  14,0	  23,1	  26,8	  27,7	  29,3	  30,4	  29,9	  11,7
*	     2,0817	 1	326,60	119,88	  18,1	  27,3	  31,0	  31,8	  33,5	  34,7	  34,2	  16,4
